id,title,vote_average,vote_count,release_date,revenue,runtime,adult,budget,popularity,poster_path,genres
219225,Wolverine: Origin,6.5,11,2013-07-09,3731,71,False,150,5.786,/vnCHOYoWpbdvxFbIIABh8mQprSg.jpg,"Animation, Action, Science Fiction"
881502,Bad Ben,6.318,11,2016-10-05,110000,86,False,300,1.28,/14KIsXHMVeZI7Tv4OjLJCjYZQCO.jpg,"Comedy, Horror, TV Movie, Thriller"
69865,The Legend of Wisely,6.6,11,1987-01-22,2383769,90,False,0,3.54,/hCZWHO1vSbj3n5ZlyDxVFIEskXz.jpg,"Adventure, Action, Fantasy"
43366,The Belle of New York,5.5,11,1952-02-22,1982000,82,False,2563000,3.055,/qbbRnhgs1RJRdUvM85E7PhniRgg.jpg,"Music, Romance, Comedy"
63143,Blank City,6.9,11,2011-04-06,99303,94,False,0,3.291,/5BFBiatNSFECdvKSSE2tOT8cxP3.jpg,Documentary
84097,One Night of Love,5.636,11,1934-07-16,2500000,84,False,733150,2.477,/xJyYM2HN2St40KkPbPj6JOvNNeu.jpg,"Music, Romance"
109891,Our Modern Maidens,6.3,11,1929-09-08,857000,76,False,283000,3.078,/wfaoMgnRY7yxpNRDiII564EUeUo.jpg,"Drama, Comedy"
43501,Kismet,4.8,11,1944-10-01,1827000,103,False,3015000,3.074,/cQ4iBs2bEYawZWxrHY3mHOzXhfr.jpg,"Adventure, Fantasy, Romance"
105907,Mad Mutilator,5.4,11,1983-01-01,1500,90,False,0,1.398,/hXgIpZCx1rv5w8RGAc8KK7IaOpn.jpg,Horror
39055,Free Style,6.0,11,2008-12-24,140987,94,False,0,2.749,/h74c8DziH9VAcVbr4aKGlrIawvw.jpg,"Drama, Family"
279449,Gopala Gopala,5.364,11,2015-01-10,100,153,False,500,2.735,/yDPXdJIuMQNo1kzdWyQUjKzxl4i.jpg,"Comedy, Romance, Fantasy"
481264,A Trip to the Moon,6.8,11,2017-10-19,400,87,False,0,1.703,/gAEWAFoljaxBlJlGhrHv7l6l8lP.jpg,Drama
60608,How I Killed My Father,5.7,11,2001-09-19,1802142,98,False,29000000,1.596,/uhziR4zOZJiFbWQCrmXBs3ZxQfq.jpg,Drama
67305,Armed Response,5.1,11,1986-10-01,1300000,86,False,1500000,3.42,/hmDQZbTtVxBF3eS4nPNJiltkM9T.jpg,"Action, Thriller"
158838,Masked Rider RYUKI Episode Final,7.6,11,2002-08-17,10965812,78,False,0,9.703,/o4DE92uHtuG8BEalnXDWLhq5yKl.jpg,"Science Fiction, Action, Adventure"
50091,Boys Life 2,5.5,11,1997-03-07,532654,74,False,0,2.24,/98DnYNe2E3Vrpoai1MhLBjUGcWF.jpg,"Drama, Romance"
56131,The Beautiful Blonde from Bashful Bend,5.182,11,1949-05-27,2889000,77,False,2192000,1.651,/l1KfxkEjXD69aFSzHKnfeY5alZU.jpg,"Action, Comedy, Romance, Western"
78353,Lucky Lady,5.182,11,1975-12-25,24441725,118,False,13000000,3.057,/iLhUAuRecyCHQkOp4asWXKOu2Tl.jpg,"Crime, Comedy"
585973,Destiny,5.864,11,2019-02-15,1401422,106,False,0,1.893,/uZN3SJiMQiLHGzukQcgIH1WfpEs.jpg,"Drama, Romance"
59099,Hollywood & Wine,3.667,11,2011-05-03,8000000,95,False,5000000,3.5,/kvJewsaWPfl0qpWhcGwygAe6dZ1.jpg,"Comedy, Thriller"
402771,The Library Suicides,6.818,11,2016-06-17,1000,87,False,0,1.587,/e2YjOH5KJeZYCK7L9N6vrcLOVlx.jpg,Thriller
36635,Danger Signal,5.15,11,1945-11-21,1110000,78,False,471000,2.995,/dTMfktEGDOxBd10wC2KnnWXJ2rs.jpg,"Crime, Drama, Romance"
134303,Mallu Singh,5.0,11,2012-05-04,1530000,120,False,1300000,2.881,/vRZPAzBIVJLfi7fqIxy0lVHP1my.jpg,"Action, Comedy"
371363,Brahmotsavam,4.5,11,2016-05-20,10000000,156,False,11000000,1.978,/kqfDxSE0shQyN9PYsSAlTiGnUVt.jpg,"Family, Romance"
57612,IMAX Dolphins and Whales: Tribes of the Ocean,6.455,11,2008-02-15,7518876,42,False,6000000,1.359,/4Xrnb7m2HkT1oO7XjGhM6TcRXMB.jpg,Documentary
1008903,Left Behind: Rise of the Antichrist,4.3,11,2023-01-26,3600000,118,False,0,8.839,/7Yn4lvksfagrwH5FARlRXkeJWR0.jpg,"Science Fiction, Action, Drama, Thriller"
67627,The Fish That Saved Pittsburgh,5.4,11,1979-11-06,8,102,False,0,3.237,/heDHvyI0ICaG4MogaIQNawdhsJc.jpg,Comedy
394287,Sound and Fury,6.3,11,2016-02-11,10000,100,False,10000,2.504,/hkjsJ5B6uUUVS3gA3gldyhsYOTG.jpg,Drama
67813,Tristan & Isolde,5.6,11,2002-04-03,119335,83,False,0,1.813,/jVQURMbCVMd5i3vmCqL5KP8wTlP.jpg,"Animation, Adventure, Family, Romance"
391955,Maalik,6.9,11,2016-04-08,520000,155,False,280000,1.699,/rODmgBDH7TMk2fDM3nCeduoGBUo.jpg,"Action, Drama, Crime, Thriller"
369126,1814,7.227,11,2007-12-27,2490500,95,False,3500000,1.53,/nT5vvSfRLIpX21VR0NacHn9C04i.jpg,"Adventure, History, Mystery"
154366,Husbands in Goa,4.3,11,2012-09-21,1550000,150,False,500000,3.23,/kCbAitzrUaKS60554Dt9PX7svWf.jpg,Comedy
373332,Murder Town,6.9,11,2015-03-19,50604,91,False,0,1.674,/ginvk50ekpl2zdcTrlBTODpRSdN.jpg,"TV Movie, Crime, Drama"
848880,Chinese Doctors,5.6,11,2021-07-09,176619381,129,False,0,3.121,/8fhiqls7ucXalfqE3JaIL2MC6Oo.jpg,Drama
152155,And Here's What's Happening to Me,6.545,11,2012-12-09,14353,72,False,0,1.022,/l4hdXxAVlaP9Bxgk4d75xhxxOrZ.jpg,"Drama, Comedy"
584123,In the Quarry,5.6,11,2019-03-07,18860,82,False,0,1.305,/wsEi7VknB8T4Sj39Z294JnxWi9w.jpg,"Thriller, Crime"
459952,Captain,7.2,11,2018-02-16,577500,144,False,2340000,0.997,/sJPvD63nFcPktfomGdjvqsmjSU8.jpg,Drama
364427,Orleans,6.045,11,2015-09-17,302000,106,False,2500000,2.134,/mbY13CmPTjJzNwvFn65KVgRH7nn.jpg,"Drama, Comedy, Thriller"
142363,Kevin Bridges: The Story Continues...,6.9,11,2012-11-11,2500000,72,False,500000,1.346,/DzInxJXkFHG1YQOWA9ZnAZp8mh.jpg,Comedy
624385,Ascendant,4.409,11,2021-04-08,318989,101,False,20000000,3.71,/9jip5YuuUxL8Wv510lLITiSgR27.jpg,"Mystery, Science Fiction, Thriller"
581927,My Second Time,6.2,11,2019-03-21,338300,90,False,0,2.15,/hTdgr17bpNpewxhSiFeT9TnD2nM.jpg,Drama
155751,A Family Affair,6.0,11,1937-03-12,502000,69,False,178000,2.959,/u3MxoeLXlnPX6xQNL5QVXn24Pjp.jpg,Comedy
597845,Finnick,6.4,11,2022-03-24,7523353,85,False,0,3.675,/gmZGAbI42ecAoixyvZI0Se4Qiau.jpg,"Comedy, Adventure, Animation"
352099,Bangistan,5.9,11,2015-08-07,830000,135,False,3600000,2.444,/zvZ4NHTmkpXuGD33HnvpFNvqNBs.jpg,"Comedy, Drama"
268860,Hawaa Hawaai,7.5,11,2014-05-09,1505000,120,False,1460000,0.84,/pqLf2SlhM02EEzY9ZjYMXxumJdB.jpg,"Drama, Family"
46836,Willy/Milly,5.545,11,1986-11-14,235262,86,False,0,1.827,/oM45veApm8KhnSolOROA67ScjJu.jpg,"Comedy, Fantasy"
79583,ShowBusiness: The Road to Broadway,7.2,11,2007-04-19,152,102,False,0,2.231,/d3swnaKleIjG2ZLQtb3DmAL3lkR.jpg,Documentary
276938,Punjab 1984,8.1,11,2014-06-27,3710000,159,False,840700,2.997,/yJcg6qaDFok73SC353u4oEYpkvF.jpg,"Drama, Family, History"
352582,Bachelors,4.5,11,2015-11-14,41527,86,False,0,1.796,/jAe9BJSCnBGh7CSmNMx1EYkJV5T.jpg,Comedy
34912,The Corrs: Live at the Royal Albert Hall,8.091,11,1998-08-28,1000000,95,False,100000,1.356,/hIcMk3hj6xDmiR8v7dIDWYILaFT.jpg,Music
488445,Dark Wind,7.7,11,2017-11-24,35407,99,False,0,1.501,/mNDJDdkGCq9UJXGuyOFzeYkNoDk.jpg,Drama
383218,The Champions: Faster. Higher. Stronger,6.636,11,2016-02-18,2500000,100,False,1500000,1.831,/mLcJtoIiwM9ULCPXRsPaJTti7S8.jpg,Drama
470370,Thomas & Friends: Journey Beyond Sodor - The Movie,6.7,11,2017-08-22,482723,70,False,0,5.231,/vcn7tM1PZlgthPeAlorSv8YiOfK.jpg,"Animation, Family, Music"
102391,Fish People,4.227,11,2001-08-03,2278425,89,False,0,1.66,/e9kcuRphWnArEk93cazTiZdUfyR.jpg,Comedy
2104,Requiem,4.7,11,2001-12-28,60700,98,False,0,1.566,/hf1gIOsdIZn5AqmozMFqtAjXMQB.jpg,"Action, Horror, Thriller"
148964,Mrs. Brown's Boys Live Tour - Good Mourning Mrs. Brown,5.2,11,2012-11-12,2,132,False,120,1.094,/dSdIWtT6UroU9TL5UfyBwxmUZf.jpg,Comedy
348133,Yes & Yes,4.1,11,2014-06-26,25574,115,False,600000,1.857,/vH3T4BkVqcuyy9oQpyadjoU8qGt.jpg,Drama
77908,Trois,3.864,11,2000-02-11,1160268,93,False,200000,2.681,/swlcLL0ufIoNUFYnTBMONifxKGG.jpg,"Drama, Thriller, Romance"
129439,Bachelor Party,5.7,11,2012-07-15,2000000,120,False,1950000,2.165,/jUyV0CT3EvREJp3OKSM4MXhvMvS.jpg,"Action, Comedy, Crime"
68351,Sankofa,6.0,11,1993-05-28,2691899,124,False,1000000,1.811,/t5PTcnhZgHzL7HUZKQP95UQDD5o.jpg,"Drama, Fantasy, History, Science Fiction"
385152,Ugramm,6.9,11,2014-02-21,4231162,133,False,564155,2.03,/6AdrI68ggKpSBRE2EbnvajeD53q.jpg,"Action, Drama, Thriller"
82106,After Office Hours,6.4,11,1935-02-22,1281000,72,False,366000,1.411,/vLuyhtTVWmjHqojvRUwghZyST9s.jpg,"Crime, Drama, Romance"
70527,A Little Night Music,7.2,11,2002-08-22,286000,95,False,200000,1.404,/a7S7tJ5EjNH3TTs25rEOMQLtDkp.jpg,Comedy
10415,Marlene,5.545,11,2000-03-09,2061924,132,False,0,2.373,/2xA2U1iShuAf1FZfkudGR0fQQ1q.jpg,Drama
269308,Bringing Godzilla Down to Size: The Art of Japanese Special Effects,8.273,11,2008-08-03,41347,69,False,0,2.539,/f79FUTIgdqMjIP5EJblaRswX6LV.jpg,Documentary
29057,Monster from the Ocean Floor,3.364,11,1954-05-21,117000,64,False,12000,3.039,/ky1h2QQChqgQgE1r3gDPWwpCp2W.jpg,"Science Fiction, Horror"
48719,Illegally Yours,4.182,11,1988-05-13,259019,102,False,13000000,3.746,/cFgSbr628H0wjozHx3P12llEgFO.jpg,"Comedy, Romance"
27665,Uninvited Guest,5.818,11,1999-06-01,170832,116,False,0,2.957,/ldPhkZtyKfmUBwOjVzS32ZLBNtU.jpg,Thriller
55955,My Son the Fanatic,5.1,11,1997-10-21,408339,88,False,0,2.908,/34rfjIEVqmzjN7HMZhrrPgPaHuE.jpg,"Drama, Comedy"
405373,Pure Art,6.091,11,2016-06-09,1085332,93,False,0,4.157,/2m1XgdpekhkT5bUoA2mk6SaHqt2.jpg,"Mystery, Thriller"
91911,Behind the Burly Q,5.2,11,2010-04-23,23859,97,False,250000,2.097,/fytes368iohqbPHO2NTTa9K5J0L.jpg,Documentary
27630,The Black Room,3.9,11,1982-12-09,2160000,88,False,250000,3.34,/sBlF5Gh4GQO5WC96MSfa2S5p4R6.jpg,"Horror, Thriller"
70478,The Stewardesses,3.8,11,1969-07-25,27000000,69,False,100000,1.378,/otrgebmsmyFVXv2R5pWp3DqY9eQ.jpg,Comedy
89733,7 Sea Pirates,6.3,11,2012-02-02,582094,80,False,1250000,2.316,/svPLGOaMkk3RoBh1QolvDjpiiO9.jpg,Animation
142159,Across to Singapore,6.8,10,1928-04-07,596000,85,False,290000,2.693,/2Q4mQI15PTJUCXqQZSQz8nv8gih.jpg,"Adventure, Drama"
152620,Sevenes,5.2,10,2011-01-01,2000000,150,False,1000000,3.828,/tIn9NdQETXTw0ut06PxmEN2sSkY.jpg,Action
173689,Lights of New York,5.1,10,1928-07-18,1200000,57,False,75000,2.352,/fUjBZO2dvE8AcPzz0uxLPoOxZXp.jpg,"Crime, Drama"
52623,Missing,4.55,10,2007-01-01,1,85,False,0,1.011,/wFRgRqMpDQzPQ4iYDzh2xFojP7K.jpg,"Crime, Drama, Thriller"
57526,Heliopolis,7.2,10,2010-04-28,1896547,96,False,0,1.703,/xs8qL6HPRHo8UwtfPUEdrYH902u.jpg,Drama
141166,Dil Aashna Hai,6.9,10,1992-12-25,11000000,164,False,1100000,3.705,/2bpjZlqqTyvNJP0Z62wfSdKGgAd.jpg,Romance
117213,Preacherman,5.1,10,1971-01-01,5000000,87,False,65000,1.981,/5FivjhpmtYav0HkWVxhJszKdXXf.jpg,"Drama, Comedy"
173931,Legend of Kung Fu Rabbit,3.5,10,2011-07-11,3699225,89,False,19000000,6.197,/eVvbz9tsdAeZ0SeOws9AYFyJS0t.jpg,"Action, Adventure, Animation, Comedy, Family"
57701,On the Hook!,5.5,10,2011-02-03,1957000,90,False,3000000,1.37,/9E4JQvx8dejuBi7Rs5LjM078NI5.jpg,"Comedy, Romance"
44042,Shadow of a Woman,4.2,10,1946-09-14,732000,78,False,427000,3.86,/jZcoQqWCrggZJCIv2cFMM1Zaqt1.jpg,Drama
213153,The Evil Twin,6.0,10,2007-05-23,2396341,97,False,0,2.693,/sj8QXcUWlTcZbNK15TMaw3ytTMd.jpg,"Horror, Mystery"
149608,Prophecies of Nostradamus,6.0,10,1974-07-13,3000000,114,False,0,3.37,/rewnTVdNo7VUaRPeg0DIguq1u28.jpg,"Drama, Action, Science Fiction"
115605,"Justino, un asesino de la tercera edad",6.3,10,1994-11-24,459862,96,False,0,1.857,/AeGpsFB8S9cLwWxWxigX6fLlIQ.jpg,"Comedy, Drama, Crime"
84296,Trader Horn,5.5,10,1931-02-03,4200000,122,False,1300000,1.343,/rBzzjMMOXUKWglfGsSZDxIbavjk.jpg,"Action, Adventure"
58887,When Harry Tries to Marry,5.95,10,2011-04-22,38261,93,False,0,1.301,/nMKC6HW86zi0Nr65TcgVgwc92IO.jpg,"Comedy, Romance"
386235,Distance,6.1,10,2016-05-13,9609809,108,False,0,1.042,/fmnWxDfoPHo8rYXFwMpdNsutgXt.jpg,Drama
43990,Lost Angels,6.1,10,1989-05-05,1247946,116,False,0,5.532,/wfQiVIxDwIQbthODjjdfQwqth8l.jpg,Drama
144613,Beau Brummel,6.8,10,1924-03-30,495000,127,False,343000,4.834,/if1EHOYFZIXu42xg8mlLzybELkW.jpg,Drama
34328,Monster in a Box,5.5,10,1992-05-15,311245,87,False,0,1.297,/tbF26J1sqfkZ5HaNhkRrrNbwjDD.jpg,Comedy
59066,The Good Wife,5.1,10,1987-05-14,1155000,98,False,0,3.236,/x2cFXujeW68LXn1uCo8SxcCeXhF.jpg,"Drama, Romance"
84379,A Christmoose Carol,5.4,10,2005-10-30,7157118,90,False,0,1.43,/iydafDq513Oq8T34qaQL9Fxm1dz.jpg,"Family, Fantasy, Comedy"
115621,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,6.5,10,1973-06-06,113606,105,False,0,2.471,/rTvygl02TbRzEMtll7ndVvtxT0P.jpg,"Adventure, Mystery, Family"
76863,Ask Any Girl,6.1,10,1959-08-21,3745000,98,False,1140000,6.231,/4UYFKGF30kirw6jodHCvipcWv4L.jpg,"Comedy, Romance"
383354,Spirit of the Game,5.5,10,2016-10-08,222565,97,False,3200000,1.69,/4YJ5PmdzUgoGZgoNDy77KXXi8xt.jpg,Drama
113464,Inchon,4.0,10,1982-09-17,5200000,140,False,46000000,2.449,/wq7hdBXdEYEkT9lstETxVQvZ8Ki.jpg,"History, War, Drama"
57802,One-Zero,5.5,10,2009-03-04,945823,110,False,0,0.999,/6ZIFmCu1asR7eWWoEzSJv6iyQXK.jpg,Drama
722799,Lena and Snowball,4.8,10,2021-07-08,8756,90,False,0,5.066,/Llw9iGzmObrbdv5CAeb3DYVXdv.jpg,"Family, Adventure"
43498,Yolanda and the Thief,5.7,10,1945-11-22,1791000,108,False,2443322,2.801,/3y2LPO85Dzozhvoti8oa9pxAQP9.jpg,"Fantasy, Music, Romance"
71480,Unborn But Forgotten,4.6,10,2002-11-15,1155954,95,False,0,2.89,/gZBseclQi4SZLb4n0eZjfxZEOK0.jpg,Horror
34676,Finding Friends,5.3,10,2005-02-18,1711995,89,False,0,1.336,/c0NA3wJh2Hkz7aDk5IwusNShmk2.jpg,"Family, Drama, Adventure"
39764,Glass: A Portrait of Philip in Twelve Parts,6.4,10,2007-09-07,20,119,False,0,1.965,/a4LeIkkCfwwJxIWh8gJM1SuUUsp.jpg,"Documentary, Music"
78246,Latin Boys Go to Hell,4.5,10,1997-09-05,96765,71,False,0,2.358,/5slgPDUYxTKBD1Wn7ra6dN2CZTy.jpg,"Comedy, Crime, Drama"
131903,Face the Music,4.8,10,1993-06-23,1000,90,False,0,3.303,/f08idep8yTpaBcup6pnoyYxWZT1.jpg,"Comedy, Drama"
26056,Snipes,6.7,10,2001-09-13,70569,113,False,0,3.774,/rkBTfdMulRHcT3fg6Vd0o2623Kc.jpg,"Drama, Thriller"
123930,Especially on Sunday,6.6,10,1991-09-26,442676,118,False,0,2.992,/1mXsFXzbNoceFW11UGWFrdBwaUr.jpg,"Comedy, Romance"
41227,A Place Called Chiapas,7.0,10,1998-02-20,229000,93,False,891000,0.993,/wAYj5ehozgtgjvJl65dM2mArxH9.jpg,Documentary
78373,"Dancer, Texas Pop. 81",6.85,10,1998-05-01,565592,97,False,0,2.236,/khV9zPcvgOjrqwlk3dI1lGojZib.jpg,"Comedy, Drama, Family"
72889,Flash.card,3.8,10,2006-11-23,335000,105,False,0,0.793,/gNTXDKXWxFMfMT0Qs92Mc8I9j5r.jpg,"Crime, Drama, Thriller"
1022150,Ping-Pong: The Triumph,6.9,10,2023-01-24,14934896,140,False,0,4.378,/ybx2iOsx6lTRlmSAphaeNm21SVk.jpg,Drama
81485,"Lilian, the Perverted Virgin",6.0,10,1984-06-25,229600,79,True,0,2.371,/y2pQvNMLWyUeQ0kZ4NTwxxNX4Lg.jpg,"Horror, Thriller"
61435,Livin' Large!,5.8,10,1991-09-20,5467959,96,False,0,3.056,/4TSd4XFqQozIYg0pcnLbDGvnfzI.jpg,"Comedy, Drama"
29006,Two Tough Guys,5.0,10,2003-09-05,958867,99,False,0,1.88,/rKz2YzD8vEPDrpIT3FQT5TiQlIs.jpg,"Crime, Comedy, Action"
417417,SEED: The Untold Story,6.3,10,2016-09-23,209752,94,False,650000,1.843,/8a5qlUwaX95vDJl0TLNqpaCY4sX.jpg,Documentary
1024773,It Lives Inside,5.3,10,2023-09-06,4800000,99,False,0,27.322,/meMZCf4SyH7p3F6c46wNn91enSn.jpg,"Horror, Mystery"
128578,The Women of Brewster Place,7.3,10,1989-03-19,100000,178,False,1200000,3.594,/jwroc4J8W6xorvDjXV927LWV0QN.jpg,Drama
27455,Foolish,6.2,10,1999-04-09,6033999,84,False,0,2.053,/p1WbWy2nq6PXbFKYmQq0PB768OD.jpg,"Comedy, Drama"
351072,Na Maloom Afraad,6.5,10,2014-10-06,1400000,137,False,640000,0.715,/81FFfIt0fxG7st8jA20xBchWTdn.jpg,"Thriller, Comedy"
77645,The Redhead from Wyoming,6.1,10,1953-01-08,1100000,80,False,0,3.699,/aVLItfggirK1Wl1EYgM3qqolgXW.jpg,Western
54973,Dopamine,5.2,10,2003-10-03,22278,79,False,0,1.909,/oF5ItQosgv0izFPq7cv9pSnqbBW.jpg,"Comedy, Romance"
129358,Mayamohini,3.2,10,2012-04-07,3300000,163,False,0,3.031,/eVJ9FCvo26JXRqxqaIOPS8hTgZH.jpg,Comedy
159479,"Ryaba, My Chicken",4.6,10,1994-05-01,4635143,117,False,2700000,1.611,/g4ZRM6YCNPNfs8ggObxhZ3gZsAc.jpg,Comedy
337211,The Watchers: Beginning,4.5,10,2015-03-26,417929,90,False,1500000,3.112,/q5s5CTuSU1AT8sxkTlq83aAcpLL.jpg,"Crime, Adventure, Comedy"
119213,Cold Around the Heart,5.65,10,1997-11-07,5171,96,False,0,2.243,/aeaQ4QLFjVqZu8JxCmLKd4IBGYG.jpg,"Crime, Thriller, Drama"
80783,Best of Times,7.05,10,2009-03-05,1636666,112,False,0,2.338,/UeQNfBVXzXOZa6IV2ZmZ60yMp9.jpg,"Romance, Drama"
622327,The Panti Sisters,5.1,10,2019-09-13,8727994,108,False,0,2.536,/5G8nxJhvT9cUyrxLIvKleKqrA0g.jpg,"Comedy, Drama, Romance"
63812,Thillalangadi,5.3,10,2010-07-23,10000000,180,False,3300000,4.67,/el80HjFo2lbXtdpeaJKossULUgG.jpg,"Comedy, Action, Drama"
365543,The Watchers: The Last Hero,4.15,10,2015-10-29,194157,76,False,0,3.072,/z0XfEAyhWAMGCS9e3jVQ2DJiErv.jpg,"Crime, Romance"
38220,Ek Niranjan,5.0,10,2009-10-29,6900000,150,False,3800000,2.612,/tT0ElSp7p8d8Wsgv6Z1xFmLL8lY.jpg,"Romance, Action, Drama"
369927,A Second Chance,6.5,10,2015-11-25,9316179,130,False,0,2.28,/82FpLp4gYMguvIyzu8RD2eQ0TlC.jpg,"Drama, Romance"
31645,Orphans,5.8,10,1987-09-18,252430,115,False,0,1.631,/j8MyHCPRVp7BpjIqXUr4LTBscOA.jpg,"Drama, Crime"
926771,"Love, Sex and Pandemic",2.8,10,2022-02-04,1712634,114,False,0,3.962,/lhI3mtvsP3sZu5VeCfzoP5uFetT.jpg,Drama
367877,The Last Women Standing,4.4,10,2015-11-06,6050462,96,False,0,1.992,/krp7jLzQDWGhwvMX1rKvsQfGvxT.jpg,Romance
626743,Blind,5.1,10,2019-07-10,147131,90,False,0,2.162,/xFZFOaiCvPmcU53Eljz9NfiJy1E.jpg,"Drama, Horror"
25372,Man About Dog,6.0,10,2004-10-01,2600000,85,False,2400000,1.881,/87T77zbZjvz3jkPjw1MToxL2QZh.jpg,Comedy
135473,The Ballad of the Sad Cafe,5.7,10,1991-03-28,184890,101,False,0,2.15,/u5DFcZR8BChuSmiXvvMWoAOV8NK.jpg,"Drama, Romance, Comedy, Mystery"
562889,Donbass,5.7,10,2016-03-09,141067,57,False,0,1.235,/gSAw4wtVw4258CGbWdbDNewWywK.jpg,Documentary
534594,Everybody's Talking About Jamie,8.4,10,2018-07-05,1642412,143,False,0,1.372,/ytgqTrZ41ZOtrrbZCrJQy8grOR0.jpg,"Music, Comedy, Family"
134413,Occupy Unmasked,4.6,10,2012-09-21,40952,76,False,0,1.36,/2JGo0l0aEbMwazlbdr8rvoRmBCQ.jpg,Documentary
570169,The Three Exclamation Marks,6.8,10,2019-07-25,1705811,102,False,0,2.783,/ehPvkhg7AR2upQbsIDxwzG1HsJh.jpg,"Family, Adventure"
569494,Fraud Saiyyan,4.2,10,2019-01-18,77275,109,False,0,2.379,/jobB4ZKJSxvXwXgvtXz8HNMYhab.jpg,"Comedy, Drama"
63601,Don't Cry Mommy 2,5.3,10,2005-06-21,820000,103,False,0,1.767,/52P3aNhFTMORtNJnWZlmkgl4EQ8.jpg,"Comedy, Crime"
56604,The Haunted House Project,4.5,10,2010-08-19,83322,84,False,300000,2.127,/bJgWDNHPc1OKP5QzH3aeBL35Ghu.jpg,"Horror, Mystery"
257206,Time of Her Life,6.1,10,2006-03-03,75000,96,False,100000,0.624,/hcpKJiDRIeDlxXNiN1bSWwadqCZ.jpg,"Horror, Mystery, Romance, Fantasy"
684697,Stray,6.4,10,2021-11-25,13140,72,False,0,3.75,/1Px7fGwiNEhVfdme3vouaXXSjKz.jpg,Documentary
230310,Til Sbornia Do Us Part,5.8,10,2013-08-14,43559,93,False,981065,0.94,/5pPHLrk49CcCeAehbJdnowcxS5M.jpg,"Animation, Comedy, Music, Drama"
278769,Bamse and the Thief City,5.8,10,2014-01-17,4201541,66,False,3377382,2.591,/tAECqhkveOdOvlERm9jCDCUXaTz.jpg,"Animation, Family, Comedy"
264041,Meaghamann,7.2,10,2014-12-25,420000,139,False,0,2.272,/rtpe39vLI6oO4xZlwMT89mfK81S.jpg,"Thriller, Drama, Action, Crime"
52038,A Man of No Importance,6.1,10,1994-12-24,953,99,False,0,4.073,/nSBeudgK6eFA1kzSAR4b8ndZked.jpg,"Comedy, Drama"
52048,Last Stop for Paul,7.3,10,2008-03-10,11951,83,False,0,2.041,/2uGu8J6RQTRHUPeVqsV46anC31f.jpg,Comedy
108942,The Nannies,4.3,10,2012-04-26,5751022,89,False,0,1.175,/mcffOk8hXBpDSSn1ELkq0UVn1HI.jpg,Comedy
194361,Aagathan,5.0,10,2010-02-11,1200000,120,False,822000,1.491,/3q0UT57mgSMgOI1A0pLmKNwaxYo.jpg,"Mystery, Romance"
273578,VeggieTales: The Ballad of Little Joe,4.7,10,2003-08-17,352571,35,False,352571,1.502,/y4YriFC4vUbOB3FnSly4YNH8Rhg.jpg,"Family, Animation, Adventure, Western, Drama, Comedy, Fantasy"
268228,Slow Bob in the Lower Dimensions,7.0,10,1991-08-21,47906,6,False,0,1.223,/2jyJsGfuDQOSOBVosCk9TbS4MES.jpg,Animation
769271,El Ens Wa El Nems,4.3,10,2021-08-04,3487821,120,False,0,3.484,/zZRZaQJSXmKKQARBczbtuuztWF.jpg,"Comedy, Science Fiction, Adventure"
830938,Love Will Tear Us Apart,6.15,10,2021-05-20,30863720,105,False,0,3.595,/2yTBeVDUUz2wW0IIwJZTnm1Q5X6.jpg,"Drama, Romance"
734081,Darkling,7.6,10,2022-01-23,22065,104,False,0,2.101,/hunQPPCIuzc7SuoMQIM2g2GwTlo.jpg,"Drama, War, Horror"
52150,Zincirbozan,6.0,10,2007-04-11,458625,110,False,0,0.965,/6C8AoC3por2Zgp8AckV7C7MvFZw.jpg,"Drama, Crime, History"
66468,N-Secure,5.8,10,2010-10-15,2592808,105,False,0,2.288,/eYbnGcx48fnujZkR7Wo0x4RzL12.jpg,"Drama, Crime, Thriller"
871832,Visitor,5.4,10,2021-02-11,6009,99,False,0,3.261,/kxmBb98oGuiBIbGMXAg0lOmiqtU.jpg,Horror
89608,50 Ways of Saying Fabulous,6.0,10,2005-09-06,4800,88,False,0,2.865,/yjkbd8JKRszco00dTZmO2XSJKgo.jpg,Drama
73673,The Lunatics,7.6,10,1986-06-05,1206159,87,False,0,3.505,/hqqnP6mue0FoocWrFGKQH6n2sWR.jpg,Drama
452416,Puthan Panam,5.3,10,2017-04-12,1400000,147,False,930000,1.346,/jePXxUxwHCdZJiTrVnU9QuNF7B4.jpg,"Action, Crime, Thriller"
76195,Centipede,2.55,10,2004-11-06,500000,96,False,0,1.478,/w3WI3BpFt0ti4KoTRQZFGucYmnd.jpg,Horror
105825,Erotic Ghost Story III,5.3,10,1992-03-05,1201428,94,False,0,15.209,/2b1Y6NbZenY45DgC5CwncoLkpo.jpg,"Horror, Drama, Fantasy"
95359,This Could Be the Night,5.5,10,1957-05-14,1520000,103,False,1560000,2.569,/5e7j8m3hxlV49vR8inIm7O9cna4.jpg,"Comedy, Drama"
45852,Harvard Beats Yale 29-29,7.0,10,2008-11-19,268431,105,False,0,1.689,/lcFeAdDzEeZKS38S3B86gpkhdnl.jpg,"Documentary, Drama"
5302,Without You I'm Nothing,5.6,10,1990-05-11,1218730,90,False,0,1.809,/HkOpJPUCZeP4txMQqFMxMzbkwP.jpg,Comedy
